frame_id,rack_id,track_id,class_id,class_name,cx
frame_116,Rack_1,27,1,a&w_small,492
frame_116,Rack_1,36,1,a&w_small,468
frame_116,Rack_1,49,4,coke_small,445
frame_116,Rack_1,34,4,coke_small,423
frame_116,Rack_1,12,4,coke_small,402
frame_116,Rack_1,40,4,coke_small,381
frame_116,Rack_1,38,4,coke_small,359
frame_116,Rack_1,5,4,coke_small,338
frame_116,Rack_1,21,17,sprite_small,316
frame_116,Rack_1,14,17,sprite_small,296
frame_116,Rack_1,25,17,sprite_small,276
frame_116,Rack_1,15,17,sprite_small,255
frame_116,Rack_1,28,9,empty,178
frame_116,Rack_1,57,0,7up_med,72
frame_116,Rack_1,58,0,7up_med,47
frame_116,Rack_1,62,0,7up_med,24
frame_117,Rack_1,50,1,a&w_small,613
frame_117,Rack_1,35,1,a&w_small,588
frame_117,Rack_1,32,1,a&w_small,565
frame_117,Rack_1,48,1,a&w_small,541
frame_117,Rack_1,37,1,a&w_small,517
frame_117,Rack_1,27,1,a&w_small,492
frame_117,Rack_1,36,1,a&w_small,469
frame_117,Rack_1,49,4,coke_small,446
frame_117,Rack_1,34,4,coke_small,424
frame_117,Rack_1,12,4,coke_small,402
frame_117,Rack_1,40,4,coke_small,381
frame_117,Rack_1,38,4,coke_small,360
frame_117,Rack_1,5,4,coke_small,339
frame_117,Rack_1,21,17,sprite_small,317
frame_117,Rack_1,14,17,sprite_small,297
frame_117,Rack_1,25,17,sprite_small,277
frame_117,Rack_1,15,17,sprite_small,256
frame_117,Rack_1,28,9,empty,179
frame_117,Rack_1,60,0,7up_med,99
frame_117,Rack_1,57,0,7up_med,72
frame_117,Rack_1,58,0,7up_med,47
frame_117,Rack_1,62,0,7up_med,24
frame_118,Rack_1,50,1,a&w_small,614
frame_118,Rack_1,35,1,a&w_small,588
frame_118,Rack_1,32,1,a&w_small,566
frame_118,Rack_1,48,1,a&w_small,542
frame_118,Rack_1,37,1,a&w_small,517
frame_118,Rack_1,27,1,a&w_small,493
frame_118,Rack_1,36,1,a&w_small,470
frame_118,Rack_1,49,4,coke_small,447
frame_118,Rack_1,34,4,coke_small,424
frame_118,Rack_1,12,4,coke_small,403
frame_118,Rack_1,40,4,coke_small,382
frame_118,Rack_1,38,4,coke_small,361
frame_118,Rack_1,5,4,coke_small,339
frame_118,Rack_1,21,17,sprite_small,318
frame_118,Rack_1,14,17,sprite_small,297
frame_118,Rack_1,25,17,sprite_small,278
frame_118,Rack_1,15,17,sprite_small,257
frame_118,Rack_1,28,9,empty,179
frame_118,Rack_1,60,0,7up_med,100
frame_118,Rack_1,57,0,7up_med,73
frame_118,Rack_1,58,0,7up_med,48
frame_118,Rack_1,62,0,7up_med,25
frame_119,Rack_1,50,1,a&w_small,616
frame_119,Rack_1,35,1,a&w_small,590
frame_119,Rack_1,32,1,a&w_small,567
frame_119,Rack_1,48,1,a&w_small,543
frame_119,Rack_1,37,1,a&w_small,518
frame_119,Rack_1,27,1,a&w_small,494
frame_119,Rack_1,36,1,a&w_small,471
frame_119,Rack_1,49,4,coke_small,448
frame_119,Rack_1,34,4,coke_small,425
